"uuid"	"title"	"abstract"
"14e4b4c3-95da-4371-8af9-80c9e87f6245"	"Landforms and Soils, Indus Plain, (Bahawalpur - West Pakistan)"	"Include:
Bahawalpur (Map No 12)"
"402d1524-2e49-4adb-8823-4cdbbe557407"	"Landforms and Soils, Indus Plain, (Dadu - West Pakistan)"	"Include:
Dadu (Map No 4)"
"be2207a9-f69f-47ed-a32d-d69f6131bf23"	"Landforms and Soils, Indus Plain, (Dera Ismail Khan - West Pakistan)"	"Include:
Dera Ismail Khan (Map No 17)"
"401214f6-c6b7-4f0b-842c-73d5afdd6c6e"	"Landforms and Soils, Indus Plain, (Gandava - West Pakistan)"	"Include:
Gandava (Map No 8)"
"b5b4edbb-7482-495a-9159-b1868a06a6ef"	"Landforms and Soils, Indus Plain, (Hyderabad - West Pakistan)"	"Include:
Hyderabad (Map No 3)"
"abbedc6d-e21c-4875-9b74-e0c6ed338c0b"	"Landforms and Soils, Indus Plain, (Jacobabad - West Pakistan)"	"Include:
Jacobabad (Map No 9)"
"9411161e-43ca-45fc-a085-604383fe3961"	"Landforms and Soils, Indus Plain, (Karachi - West Pakistan)"	"Include:
Karachi  (Map No 1)"
"b66c03b2-4bdb-428c-9317-1d08523d2dec"	"Landforms and Soils, Indus Plain, (Khairpur - West Pakistan)"	"Include:
Khairpur (Map No 7)"
"761c9f89-4854-44d5-90c5-10eed517ea76"	"Landforms and Soils, Indus Plain, (Khudian - West Pakistan)"	"Include:
Khudian (Map No 16)"
"e58c8361-8bd1-43e3-ab60-b556c4b66b41"	"Landforms and Soils, Indus Plain, (Kohat - West Pakistan)"	"Include:
Kohat (Map No 23)"
"e6e42511-ccb2-4a73-bf9b-eb62b414aa07"	"Landforms and Soils, Indus Plain, (Lahore - West Pakistan)"	"Include:
Lahore (Map No 19)"
"e31b93be-91ba-45c3-9fbf-b169d474bfff"	"Landforms and Soils, Indus Plain, (Lyallpur - West Pakistan)"	"Include:
Lyallpur (Map No 18)"
"32415bd3-33fc-4782-8d2e-e61c7009ea01"	"Landforms and Soils, Indus Plain, (Mailsi - West Pakistan)"	"Include:
Mailsi (Map No 13)"
"ef3e90aa-6330-4248-9a37-676b0a956102"	"Landforms and Soils, Indus Plain, (Mehar - West Pakistan)"	"Include:
Mehar (Map No 6)"
"6692a67d-a140-40eb-8255-48c639ed27e4"	"Landforms and Soils, Indus Plain, (Mianwali - West Pakistan)"	"Include:
Mianwali (Map No 20)"
"a606494c-33e4-477a-bb70-d79b5f4909ec"	"Landforms and Soils, Indus Plain, (Montgomery - West Pakistan)"	"Include:
Montgomery (Map No 15)"
"49891afe-6364-4914-ac22-5e74eacea8b0"	"Landforms and Soils, Indus Plain, (Multan - West Pakistan)"	"Include:
Multan (Map No 14)"
"4287440a-20a4-4ec4-b781-e050edc23727"	"Landforms and Soils, Indus Plain, (Nawabshah - West Pakistan)"	"Include:
Nawabshah (Map No 5)"
"51319fee-a4e5-4d1a-8620-d4f37dc163c1"	"Landforms and Soils, Indus Plain, (Peshawar - West Pakistan)"	"Include:
Peshawar (Map No 25)"
"d2516c52-37b6-4f54-8391-981930ea6d02"	"Landforms and Soils, Indus Plain, (Rahimyar Khan - West Pakistan)"	"Include:
Rahimyar Khan (Map No 10)"
"19a9a001-dac0-47e4-aab2-e6521491bd3a"	"Landforms and Soils, Indus Plain, (Rawalpindi - West Pakistan)"	"Include:
Rawalpindi (Map No 24)"
"ecdd8ca1-b926-449c-8d47-1a2949467b7f"	"Landforms and Soils, Indus Plain, (Sargodha - West Pakistan)"	"Include:
Sargodha (Map No 21)"
"890fca30-4811-4ee6-95ce-e3a582e08658"	"Landforms and Soils, Indus Plain, (Sialkot - West Pakistan)"	"Include:
Sialkot (Map No 22)"
"f8c5cf50-34a6-453e-a6d1-cbf8e2bfe047"	"Landforms and Soils, Indus Plain, (Sibi - West Pakistan)"	"Include:
Sibi (Map No 11)"
"6a912875-b49b-4233-9b89-4eb8e44b0cea"	"Salinity map of Punjab and Sind (Pakistan)"	"Include:
Generalized salinity map of Punjab and Sind"
"f43023f0-88fd-11da-a88f-000d939bc5d8"	"Geologic map and sections of Paraguay; Mapa geologico y secciones del Paraguay"	"Geologic map and sections of Paraguay"
"f42e4f30-88fd-11da-a88f-000d939bc5d8"	"Soil map of Paraguay"	"Soil map of Paraguay"
"df9db8d0-88fd-11da-a88f-000d939bc5d8"	"Carte des sols du Mutara (Rwanda)"	"Carte des sols du Mutara"
"337ca961-7b19-455b-b871-b7b6157442b7"	"Périmètre de l'Icyanya, Aptidude des sols (Rwanda)"	"Include:
Aptidude des sols (provisoire)."
"133f81a0-9c30-49aa-9004-57a8f054ca5d"	"Périmètre de l'Icyanya, Carta pedologique (Rwanda)"	"Include:
Carta pedologique"
"2f77b8ad-8303-4f7c-b80d-22529325e40d"	"Ecological map (Sudan)"	"Include:
Ecological map showing major vegetation and grazing zones (1961),"
"f0d31640-88fd-11da-a88f-000d939bc5d8"	"Geological map of Derudeb (Sudan)"	"Geological map of Derudeb"
"e4144cd0-88fd-11da-a88f-000d939bc5d8"	"Geological map of the Bayuda desert - Sudan"	"Geological map of the Bayuda desert - Sudan"
"e44a50f0-88fd-11da-a88f-000d939bc5d8"	"Geological map of the southern Blue Nile Province - Sudan"	"Geological map of the southern Blue Nile Province - Sudan"
"f0d0a540-88fd-11da-a88f-000d939bc5d8"	"Geological map of the Southern Sudan"	"Geological map of the Southern Sudan"
"e3724070-88fd-11da-a88f-000d939bc5d8"	"Geological map of the Sudan"	"Geological map of the Sudan"
"e44c73d0-88fd-11da-a88f-000d939bc5d8"	"Geological map of the Wadi Oko-Khor Hayet area, Red Sea hills - Sudan"	"Geological map of the Wadi Oko-Khor Hayet area, Red Sea hills - Sudan"
"d26cf3b0-88fd-11da-a88f-000d939bc5d8"	"Geological map, South and North sheets (Sudan)"	"Series DOS-1203/A-B (South and North sheets)"
"d26cf3b0-88fd-11da-a88f-000d939bc5d8"	"Geological map, South and North sheets (Sudan)"	"Series DOS-1203/A-B (South and North sheets)"
"f0a3c8e0-88fd-11da-a88f-000d939bc5d8"	"Geological map (Sudan)"	"(2nd ed (1949), 3rd ed (1963)"
"f0a3c8e0-88fd-11da-a88f-000d939bc5d8"	"Geological map (Sudan)"	"(2nd ed (1949), 3rd ed (1963)"
"470cf80d-8d20-4936-969b-632e69d88bce"	"Geological of the Northeast Nuba montains - Sudan"	"Include:
Geological map of the Northeast Nuba montains (1986) (100000)"
"e4482e10-88fd-11da-a88f-000d939bc5d8"	"Geological reconnaissance map of younger intrusive complexes in the SW Nuba mountains - Sudan"	"Include:
Geological map of the Northeast Nuba montains (1986) (100000)"
"0d43c074-c636-4145-9d12-ced267babdc3"	"Gogrial Agricultural development districts, Sudan"	"Include:
Gogrial agricultural development district; land units"
"0f42a02f-8c7a-41be-886a-1880b2f073c4"	"Hydrogeological map in the northen Sudan"	"Include:
Hydrogeological map in the northen Sudan (1000000)"
"42605afa-8d51-4467-97af-3aa013b04ae4"	"Hydrogeological map of Sileim-Khowi area (Sudan)"	"Include:
Hydrogeological map of Sileim-Khowi area (250 000)"
"e4125100-88fd-11da-a88f-000d939bc5d8"	"Hydrogeological map (Sudan)"	"(piezometric surface water quality, river gauges and discharge stations) (3 Sheets)"
"e4125100-88fd-11da-a88f-000d939bc5d8"	"Hydrogeological map (Sudan)"	"(piezometric surface water quality, river gauges and discharge stations) (3 Sheets)"
"e4125100-88fd-11da-a88f-000d939bc5d8"	"Hydrogeological map (Sudan)"	"(piezometric surface water quality, river gauges and discharge stations) (3 Sheets)"
"1a9e13ac-a73d-448a-a400-c90f8ea5546c"	"Kordofan Land and Water Use Survey (Abu Zabad - Sudan)"	"Include:
Abu Zabad: Present land use (Geology and Vegetation) (Sh. 2)"
"1a9e13ac-a73d-448a-a400-c90f8ea5546c"	"Kordofan Land and Water Use Survey (Abu Zabad - Sudan)"	"Include:
Abu Zabad: Present land use (Geology and Vegetation) (Sh. 2)"
"0794ed60-1350-4c12-94aa-e124a5058ae2"	"Kordofan Land and Water Use Survey (Ed Dair - Sudan)"	"Include:
Ed Dair: Geology and Vegetation (Sheets 2)"
"0794ed60-1350-4c12-94aa-e124a5058ae2"	"Kordofan Land and Water Use Survey (Ed Dair - Sudan)"	"Include:
Ed Dair: Geology and Vegetation (Sheets 2)"
"eec65468-3e00-4149-b053-6aba0ca174a8"	"Kordofan Land and Water Use Survey (El Obeid - Sudan)"	"Include:
El Obeid: Geology and Vegetation (Sheets 2)"
"eec65468-3e00-4149-b053-6aba0ca174a8"	"Kordofan Land and Water Use Survey (El Obeid - Sudan)"	"Include:
El Obeid: Geology and Vegetation (Sheets 2)"
"e351b9d9-ee5a-464a-b17c-d906707b1b8b"	"Kordofan Land and Water Use Survey (El Quleit - Sudan)"	"Include:
El Quleit: Geology, Vegetation and Land use (Sh. 3)"
"e351b9d9-ee5a-464a-b17c-d906707b1b8b"	"Kordofan Land and Water Use Survey (El Quleit - Sudan)"	"Include:
El Quleit: Geology, Vegetation and Land use (Sh. 3)"
"e351b9d9-ee5a-464a-b17c-d906707b1b8b"	"Kordofan Land and Water Use Survey (El Quleit - Sudan)"	"Include:
El Quleit: Geology, Vegetation and Land use (Sh. 3)"
"0168b222-bd2b-4352-920b-c20283323450"	"Kordofan Land and Water Use Survey (Sudan)"	"Include:
Land use in Sudan"
"d2ed6e50-88fd-11da-a88f-000d939bc5d8"	"Main Agricultural Regions of Sudan"	"Include:
Animal density,
Game and their main habitat,
Main agricultural regions,
Principal agricultural products,
Existing hafirs constructed by Soil Conservation Section 1947-56& 1956-65"
"1d78c88c-5df2-4f67-954a-f0a6222a4889"	"Mundri Agricultural development districts, Sudan"	"Include:
Mundri Agricultural Development District; Land units and soil inspection -"
"e3b03ca9-dba1-4b0e-9386-d9fff8d39a09"	"Principal agricultural products (Sudan)"	"Include:
Principal agricultural products (1961)"
"3196b1d4-a103-40c7-a4a8-e2d6a496714e"	"Rumbek Agricultural development districts, Sudan"	"Include:
Rumbek agricultural Development District; land units (250 000)
Rumbek agricultural development district; land units (100 000)
(2 Sheets)"
"3196b1d4-a103-40c7-a4a8-e2d6a496714e"	"Rumbek Agricultural development districts, Sudan"	"Include:
Rumbek agricultural Development District; land units (250 000)
Rumbek agricultural development district; land units (100 000)
(2 Sheets)"
"f0cb7520-88fd-11da-a88f-000d939bc5d8"	"Soil map of Umm Ruwaba (Sudan)"	"Sheet 55-M-3"
"3b1d27d7-99ac-4f98-b7fc-2041a65a4d9f"	"Soil maps of Rashad and Talodi (Sudan)"	"Soil maps of Rashad and Talodi (2 sheets)"
"3b1d27d7-99ac-4f98-b7fc-2041a65a4d9f"	"Soil maps of Rashad and Talodi (Sudan)"	"Soil maps of Rashad and Talodi (2 sheets)"
"f0a5c4b0-88fd-11da-a88f-000d939bc5d8"	"Sudan Geological map"	"Sudan Geological map-"
"8f15df09-bc73-42db-a884-ee6e9cca5fdb"	"Wau Agricultural development districts, Sudan"	"Include:
Wau agricultural development district, Physiographic zones (250 000)
Wau agricultural development district, Land units (100 000)
(2 Sheets)"
"8f15df09-bc73-42db-a884-ee6e9cca5fdb"	"Wau Agricultural development districts, Sudan"	"Include:
Wau agricultural development district, Physiographic zones (250 000)
Wau agricultural development district, Land units (100 000)
(2 Sheets)"
"256a779a-7a0b-4deb-a269-fb8dabe88fa2"	"Sierra Leone: Land Use (Little Scarcies)"	"Include:
Little Scarcies  (Sheets A & B)"
"256a779a-7a0b-4deb-a269-fb8dabe88fa2"	"Sierra Leone: Land Use (Little Scarcies)"	"Include:
Little Scarcies  (Sheets A & B)"
"0c69d5f0-411d-4d3f-8897-3e309e021dda"	"Sierra Leone: Land Use (Rhombe)"	"Include:
Rhombe  (Sheets A,B,C,D,E,F)  (16 000)."
"0c69d5f0-411d-4d3f-8897-3e309e021dda"	"Sierra Leone: Land Use (Rhombe)"	"Include:
Rhombe  (Sheets A,B,C,D,E,F)  (16 000)."
"0c69d5f0-411d-4d3f-8897-3e309e021dda"	"Sierra Leone: Land Use (Rhombe)"	"Include:
Rhombe  (Sheets A,B,C,D,E,F)  (16 000)."
"0c69d5f0-411d-4d3f-8897-3e309e021dda"	"Sierra Leone: Land Use (Rhombe)"	"Include:
Rhombe  (Sheets A,B,C,D,E,F)  (16 000)."
"0c69d5f0-411d-4d3f-8897-3e309e021dda"	"Sierra Leone: Land Use (Rhombe)"	"Include:
Rhombe  (Sheets A,B,C,D,E,F)  (16 000)."
"0c69d5f0-411d-4d3f-8897-3e309e021dda"	"Sierra Leone: Land Use (Rhombe)"	"Include:
Rhombe  (Sheets A,B,C,D,E,F)  (16 000)."
"09c0929e-6ab5-4976-9bdd-2514c7d833fd"	"Sierra Leone: Land Use (Ribi-Bumpe)"	"Include:
Ribi-Bumpe  (Sheets A & B)"
"09c0929e-6ab5-4976-9bdd-2514c7d833fd"	"Sierra Leone: Land Use (Ribi-Bumpe)"	"Include:
Ribi-Bumpe  (Sheets A & B)"
"c681f500-88fd-11da-a88f-000d939bc5d8"	"Carte morpho-pédologique des régions soudaniennes du Sine-Saloum (Senegal)"	"Carte morpho-pédologique: Sine-Saloum (Sheet 1 and 2)"
"c681f500-88fd-11da-a88f-000d939bc5d8"	"Carte morpho-pédologique des régions soudaniennes du Sine-Saloum (Senegal)"	"Carte morpho-pédologique: Sine-Saloum (Sheet 1 and 2)"
"df0bb200-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique au 200 000, Bakel (Senegal)"	"Carte pédologique au 200 000, Bakel"
"f4b61cd0-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique Balgaye (Senegal)"	"Carte pédologique Balgaye"
"ed076840-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique, Centre de recherches zootechniques de Dahra-Djoloff (Senegal)"	"Carte pédologique Centre de recherches zootechniques de Dahra-Djoloff"
"de819a70-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique de reconnaissance au 200 000, Tambakounda (Senegal)"	"Carte pédologique de reconnaissance au 200 000, Tambakounda"
"f49d64b0-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique des Niayes (Senegal)"	"Carte pédologique des Niayes"
"f4b818a0-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique Diambalo - K Gora Ndong (Senegal)"	"Carte pédologique Diambalo - K Gora Ndong"
"debd43e0-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique du Sénégal"	"Carte pédologique du Sénégal"
"8935238d-5d3f-4e59-bd40-f09b8119b044"	"Carte Pedologique et Geomorphologique de la vallee et du Delta du Senega"	"Include:
Selibabi 1b (50 000)"
"f49faea0-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique, Mboro (Senegal)"	"Carte pédologique, Mboro"
"f4b3f9f0-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique,  Sénégal: Niaye Nord, Tanma, Gadiaga, Ndieleke (Senegal)"	"Carte pédologique: Niaye Nord, Tanma, Gadiaga, Ndieleke"
"de83bd50-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique Sénégal: Tanma, Niayes, Ntiaye, Keur, Maye (Senegal)"	"Carte pédologique l: Tanma, Niayes, Ntiaye, Keur, Maye"
"f4cb7990-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique, lac de Mekhe (Senegal)"	"Carte pédologique, lac de Mekhe"
"f49b41d0-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique: Presqu'ile du Cap Vert-Dakar (Senegal)"	"Carte pédologique: Presqu'ile du Cap Vert-Dakar (3 sheets)"
"f49b41d0-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique: Presqu'ile du Cap Vert-Dakar (Senegal)"	"Carte pédologique: Presqu'ile du Cap Vert-Dakar (3 sheets)"
"f49b41d0-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique: Presqu'ile du Cap Vert-Dakar (Senegal)"	"Carte pédologique: Presqu'ile du Cap Vert-Dakar (3 sheets)"
"debb2100-88fd-11da-a88f-000d939bc5d8"	"Évaluation des possibilités agricoles, pastorales et forestières des milieux naturels du Sénégal oriental"	"Évaluation des possibilités agricoles, pastorales et forestières des milieux naturels du Sénégal oriental"
"d92a4360-88fd-11da-a88f-000d939bc5d8"	"Zones alluviales de Basse-Casamance, domaine fluvio-marin (Senegal)"	"Zones alluviales de Basse-Casamance-"
"a5f98273-feba-47b8-aebc-d9920aecf6d5"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Drainage - El Salvador)"	"Include:
Drainage (L-3), (T-3); Drainage Map; Description of the mapping units"
"a5f98273-feba-47b8-aebc-d9920aecf6d5"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Drainage - El Salvador)"	"Include:
Drainage (L-3), (T-3); Drainage Map; Description of the mapping units"
"a5f98273-feba-47b8-aebc-d9920aecf6d5"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Drainage - El Salvador)"	"Include:
Drainage (L-3), (T-3); Drainage Map; Description of the mapping units"
"a5f98273-feba-47b8-aebc-d9920aecf6d5"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Drainage - El Salvador)"	"Include:
Drainage (L-3), (T-3); Drainage Map; Description of the mapping units"
"b0a9b3ca-6808-49a9-bac5-40b2942c9ea1"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Geology - El Salvador)"	"Include:
Geology (L-9), (T-9); Geological map; Description of the mapping units"
"b0a9b3ca-6808-49a9-bac5-40b2942c9ea1"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Geology - El Salvador)"	"Include:
Geology (L-9), (T-9); Geological map; Description of the mapping units"
"439308ec-c0e8-48bf-9f48-f48fe580d690"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Land potential - El Salvador)"	"Include:
Land potential (L-18), (T-18); Land potential Map; Description of the mapping units"
"439308ec-c0e8-48bf-9f48-f48fe580d690"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Land potential - El Salvador)"	"Include:
Land potential (L-18), (T-18); Land potential Map; Description of the mapping units"
"439308ec-c0e8-48bf-9f48-f48fe580d690"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Land potential - El Salvador)"	"Include:
Land potential (L-18), (T-18); Land potential Map; Description of the mapping units"
"2231fdd6-6e6a-4bf2-ba9f-9dacf799aa25"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Land use - El Salvador)"	"Include:
Land use (L-17), (T-17); Land use map; Description of the mapping units"
"2231fdd6-6e6a-4bf2-ba9f-9dacf799aa25"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Land use - El Salvador)"	"Include:
Land use (L-17), (T-17); Land use map; Description of the mapping units"
"cb44120d-b85f-4bd2-a810-ceb9a17cf66c"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Rock Types - El Salvador)"	"Include:
Rock Types (L-10), (T-10); Rock Types Map; Description of the mapping units"
"cb44120d-b85f-4bd2-a810-ceb9a17cf66c"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Rock Types - El Salvador)"	"Include:
Rock Types (L-10), (T-10); Rock Types Map; Description of the mapping units"
"d676d149-e19c-4fbe-9382-5c7aac319df0"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Soils Agricultural - El Salvador)"	"Include:
Soils (L-5), (T-5); Soils Agricultural Map; Description of the mapping units"
"d676d149-e19c-4fbe-9382-5c7aac319df0"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Soils Agricultural - El Salvador)"	"Include:
Soils (L-5), (T-5); Soils Agricultural Map; Description of the mapping units"
"d676d149-e19c-4fbe-9382-5c7aac319df0"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Soils Agricultural - El Salvador)"	"Include:
Soils (L-5), (T-5); Soils Agricultural Map; Description of the mapping units"
"d676d149-e19c-4fbe-9382-5c7aac319df0"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Soils Agricultural - El Salvador)"	"Include:
Soils (L-5), (T-5); Soils Agricultural Map; Description of the mapping units"
"a18ec33a-dd61-4d9c-907f-2f314039a6dc"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Soils Engineering - El Salvador)"	"Include:
Soils (L-13), (T-13); Soils Engineering Map; Description of the mapping units"
"a18ec33a-dd61-4d9c-907f-2f314039a6dc"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Soils Engineering - El Salvador)"	"Include:
Soils (L-13), (T-13); Soils Engineering Map; Description of the mapping units"
"a18ec33a-dd61-4d9c-907f-2f314039a6dc"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Soils Engineering - El Salvador)"	"Include:
Soils (L-13), (T-13); Soils Engineering Map; Description of the mapping units"
"a18ec33a-dd61-4d9c-907f-2f314039a6dc"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Soils Engineering - El Salvador)"	"Include:
Soils (L-13), (T-13); Soils Engineering Map; Description of the mapping units"
"a18ec33a-dd61-4d9c-907f-2f314039a6dc"	"Analisis Regional de Recursos Fisicos; Regional Analysis of Physical Resources (Soils Engineering - El Salvador)"	"Include:
Soils (L-13), (T-13); Soils Engineering Map; Description of the mapping units"
